sec,dt,tp,wv,wd,rh,pr
107,2020.3.19 18:00,8.5,5.5,270,38,1006.2
107,2020.3.19 19:00,7.7,4.5,290,33,1007.4
107,2020.3.19 20:00,7.4,5.1,270,34,1008.6
107,2020.3.19 21:00,7.1,4.5,270,36,1009.8
107,2020.3.19 22:00,6.6,4.3,290,39,1011.3
107,2020.3.19 23:00,6.2,3.6,270,43,1011.7
107,2020.3.20 0:00,5.8,3.1,270,44,1012.6
107,2020.3.20 1:00,5.4,2.7,270,50,1013.3
107,2020.3.20 2:00,4.9,2.2,270,52,1013.7
107,2020.3.20 3:00,4.7,3.1,270,56,1014
107,2020.3.20 4:00,4.3,1.5,270,58,1014.2
107,2020.3.20 5:00,3.8,0.8,290,63,1014.5
107,2020.3.20 6:00,3.4,0.6,20,66,1014.5
107,2020.3.20 7:00,3.2,0.1,0,66,1014.8
107,2020.3.20 8:00,4.9,2.5,200,61,1015
107,2020.3.20 9:00,7.3,2.8,200,58,1015.2
107,2020.3.20 10:00,9.1,2.6,230,50,1015.2
107,2020.3.20 11:00,10.8,3.7,200,43,1014.8
107,2020.3.20 12:00,12.6,3.9,230,22,1014.1
107,2020.3.20 13:00,13.3,5.6,230,22,1013.8
107,2020.3.20 14:00,13.5,4.9,230,19,1013.4
107,2020.3.20 15:00,13.3,5.4,250,16,1013.1
107,2020.3.20 16:00,13,5.1,250,16,1012.7
107,2020.3.20 17:00,12.5,5.2,230,22,1012.4
107,2020.3.20 18:00,11.4,3.9,230,27,1012.3
107,2020.3.20 19:00,10.6,6.1,200,26,1012.1
107,2020.3.20 20:00,10,4.1,230,28,1012.3
107,2020.3.20 21:00,9.3,3.9,200,30,1012.7
107,2020.3.20 22:00,8.8,2.9,270,38,1013.9
107,2020.3.20 23:00,8.4,2.2,200,45,1013.5
107,2020.3.21 0:00,8.2,1.9,200,42,1013.5
107,2020.3.21 1:00,8.1,1.1,230,44,1013.2
107,2020.3.21 2:00,8.2,1.9,230,48,1013
107,2020.3.21 3:00,8.4,1.5,200,49,1013.2
107,2020.3.21 4:00,8.9,1.7,160,52,1012.8
107,2020.3.21 5:00,9,0.4,0,52,1013
107,2020.3.21 6:00,9,0.4,0,50,1013.1
107,2020.3.21 7:00,9.1,1.1,110,57,1013.2
107,2020.3.21 8:00,9.6,1.1,180,60,1013.6
107,2020.3.21 9:00,10.2,1.5,180,56,1014.1
107,2020.3.21 10:00,11.3,2.1,180,54,1013.6
107,2020.3.21 11:00,13.5,2.2,180,51,1013.3
107,2020.3.21 12:00,15.1,2.4,250,49,1012.9
107,2020.3.21 13:00,16.1,1.8,250,43,1011.6
107,2020.3.21 14:00,17.3,2.4,320,40,1010.2
107,2020.3.21 15:00,19,2.5,200,39,1009
107,2020.3.21 16:00,19.2,2.5,270,41,1008.2
107,2020.3.21 17:00,18.2,3.9,270,47,1008.2
107,2020.3.21 18:00,16.2,3.4,290,58,1008.4
107,2020.3.21 19:00,13.8,2.8,290,69,1009.2
107,2020.3.21 20:00,12.8,2.1,270,72,1009.7
107,2020.3.21 21:00,12.6,2.2,200,73,1009.8
107,2020.3.21 22:00,12.5,1.8,250,74,1010.4
107,2020.3.21 23:00,12.3,2.4,230,75,1010.8
107,2020.3.22 0:00,11.9,3.4,270,78,1011.7
107,2020.3.22 1:00,11.2,3.8,270,81,1012
107,2020.3.22 2:00,10.1,2.6,320,90,1012.2
107,2020.3.22 3:00,9,2.5,270,90,1012.1
107,2020.3.22 4:00,8.3,1.6,290,86,1012.4
107,2020.3.22 5:00,7.5,3.1,320,75,1012.6
107,2020.3.22 6:00,6.7,3.5,290,70,1013.5
107,2020.3.22 7:00,6.1,3.8,320,71,1014.7
107,2020.3.22 8:00,6.8,0,0,57,1014.8
107,2020.3.22 9:00,8.6,2.9,290,43,1015.2
107,2020.3.22 10:00,10.5,3,320,41,1015.4
107,2020.3.22 11:00,13.6,0.8,230,28,1014.8
107,2020.3.22 12:00,14.8,5,340,16,1014.1
107,2020.3.22 13:00,15.3,4.8,320,16,1013.6
107,2020.3.22 14:00,16.4,2.9,270,14,1012.7
107,2020.3.22 15:00,16,5.5,340,14,1012.6
107,2020.3.22 16:00,16.1,4.6,290,15,1012.5
107,2020.3.22 17:00,15.4,5.2,290,15,1012.5
107,2020.3.22 18:00,14.2,5.2,290,16,1013.2
107,2020.3.22 19:00,12.4,4.6,290,19,1014.2
107,2020.3.22 20:00,11.3,3,270,22,1015.2
107,2020.3.22 21:00,10.4,2.4,290,24,1016.3
107,2020.3.22 22:00,9.6,3.1,340,25,1017
107,2020.3.22 23:00,8.8,3.1,340,26,1017.8
107,2020.3.23 0:00,8.4,2.1,360,27,1017.8
107,2020.3.23 1:00,7.7,2.3,290,28,1018.1
107,2020.3.23 2:00,7.2,1.1,320,31,1018.3
107,2020.3.23 3:00,6.3,0.1,0,32,1017.5
107,2020.3.23 4:00,6.1,0.1,0,33,1017
107,2020.3.23 5:00,5.5,0,0,36,1017.1
107,2020.3.23 6:00,5.5,0,0,37,1017.3
107,2020.3.23 7:00,5.9,2.8,270,42,1018.4
107,2020.3.23 8:00,6.7,0.8,250,44,1018.5
107,2020.3.23 9:00,9,0.7,200,45,1018.4
107,2020.3.23 10:00,11.2,1.4,250,36,1018.5
107,2020.3.23 11:00,12.7,2.3,270,36,1018.2
107,2020.3.23 12:00,14.5,2.4,250,32,1017.5
107,2020.3.23 13:00,15.5,2.3,290,29,1016.5
107,2020.3.23 14:00,16.4,2.1,270,26,1015.5
107,2020.3.23 15:00,16.8,3,320,21,1015
107,2020.3.23 16:00,16.5,4.4,270,25,1014.8
107,2020.3.23 17:00,15.7,4.1,270,32,1014.9
107,2020.3.23 18:00,14.3,2.8,290,36,1015.7
107,2020.3.23 19:00,12,1.7,290,42,1016.2
107,2020.3.23 20:00,10.8,0.4,0,44,1016.7
107,2020.3.23 21:00,9.9,2.2,290,46,1017.2
107,2020.3.23 22:00,9.7,0.1,0,51,1017.9
107,2020.3.23 23:00,8.9,0.1,0,56,1018.2
107,2020.3.24 0:00,8.6,2.2,270,54,1018.1
107,2020.3.24 1:00,8.2,0.4,0,55,1018.8
107,2020.3.24 2:00,7.5,1,270,59,1019.1
107,2020.3.24 3:00,7,1.8,270,57,1019.2
107,2020.3.24 4:00,6.4,0,0,58,1019.6
107,2020.3.24 5:00,6,0.4,0,60,1019.8
107,2020.3.24 6:00,5.3,1.9,50,54,1020
107,2020.3.24 7:00,5.4,1.9,20,56,1020.6
107,2020.3.24 8:00,6.7,1,50,46,1021.2
107,2020.3.24 9:00,10.2,0.9,90,37,1021.7
107,2020.3.24 10:00,12.5,0.9,70,26,1021.9
107,2020.3.24 11:00,14.8,1.4,110,23,1021.7
107,2020.3.24 12:00,16,1.7,200,21,1021.1
107,2020.3.24 13:00,16.5,3.4,230,19,1020.4
107,2020.3.24 14:00,17.2,1.6,360,17,1019.5
107,2020.3.24 15:00,17.6,2.7,320,21,1018.8
107,2020.3.24 16:00,17.6,3.5,290,20,1018.6
107,2020.3.24 17:00,16.8,3.9,290,25,1018.4
107,2020.3.24 18:00,15.7,2.8,270,25,1018.8
107,2020.3.24 19:00,13.9,3.1,290,28,1019.2
107,2020.3.24 20:00,11.7,3.1,270,29,1020
107,2020.3.24 21:00,10.6,2.5,270,33,1020.7
107,2020.3.24 22:00,9.9,1.6,200,35,1021.2
107,2020.3.24 23:00,9.4,1,360,32,1020.8
107,2020.3.25 0:00,8.9,0.7,20,32,1020.9
107,2020.3.25 1:00,8.3,1.2,20,33,1020.6
107,2020.3.25 2:00,7.7,1.1,50,36,1020.5
107,2020.3.25 3:00,7.5,0,0,38,1020.6
107,2020.3.25 4:00,7,1.2,50,39,1020.4
107,2020.3.25 5:00,6.6,1.7,70,42,1020.9
107,2020.3.25 6:00,6.4,1.3,50,43,1021.4
107,2020.3.25 7:00,6.1,1.4,70,44,1021.6
107,2020.3.25 8:00,8,1.8,70,37,1021.5
107,2020.3.25 9:00,10.8,2,110,31,1021.9
107,2020.3.25 10:00,13.2,1.5,110,26,1022.2
107,2020.3.25 11:00,15.3,1.1,110,24,1021.8
107,2020.3.25 12:00,17,2,200,21,1021.1
107,2020.3.25 13:00,18.4,2.6,180,18,1020.1
107,2020.3.25 14:00,19.1,2.5,270,19,1019.2
107,2020.3.25 15:00,18.8,3.7,290,19,1018.5
107,2020.3.25 16:00,17.7,4.2,290,24,1018.4
107,2020.3.25 17:00,16.2,3.5,290,35,1018.9
107,2020.3.25 18:00,15.3,3.4,290,31,1019
107,2020.3.25 19:00,14.5,2.3,290,33,1018.4
107,2020.3.25 20:00,13.9,3.2,320,39,1018.7
107,2020.3.25 21:00,12.9,1,290,42,1019
107,2020.3.25 22:00,12.4,0.6,340,42,1019.2
107,2020.3.25 23:00,11.6,1.2,90,40,1019.4
107,2020.3.26 0:00,11.2,1.4,50,44,1018.9
107,2020.3.26 1:00,11.1,1.2,20,45,1018.7
107,2020.3.26 2:00,10.5,1,50,47,1019
107,2020.3.26 3:00,10,1.1,20,47,1018.8
107,2020.3.26 4:00,9.2,1.8,20,51,1018.6
107,2020.3.26 5:00,8.9,1.6,20,50,1018.7
107,2020.3.26 6:00,8.3,1.6,50,53,1018.5
107,2020.3.26 7:00,8.3,1.6,70,52,1018.6
107,2020.3.26 8:00,10.3,2,90,40,1018.5
107,2020.3.26 9:00,13.4,2.4,70,34,1018
107,2020.3.26 10:00,16.3,2.7,90,30,1017.5
107,2020.3.26 11:00,18.2,2.2,70,28,1016.7
107,2020.3.26 12:00,20.1,2,90,27,1015.9
107,2020.3.26 13:00,20.3,2,110,27,1014.9
107,2020.3.26 14:00,20.5,2,90,27,1013.8
107,2020.3.26 15:00,20.2,1.2,200,30,1013.2
107,2020.3.26 16:00,19.6,1.1,250,35,1012.5
107,2020.3.26 17:00,18.8,1.3,230,48,1011.9
107,2020.3.26 18:00,17.7,3.4,180,58,1012.3
107,2020.3.26 19:00,15.7,1.1,70,83,1012.6
107,2020.3.26 20:00,15.1,2.6,70,88,1012.6
107,2020.3.26 21:00,14.8,2.6,70,85,1012.6
107,2020.3.26 22:00,14.4,2.8,70,93,1012.4
107,2020.3.26 23:00,14.1,1.6,50,95,1012.3
107,2020.3.27 0:00,14,2,70,96,1011.6
107,2020.3.27 1:00,14,0.9,360,96,1011.3
107,2020.3.27 2:00,13.9,0,0,96,1010.7
107,2020.3.27 3:00,13.2,3.4,320,96,1010.3
107,2020.3.27 4:00,12.6,2.6,290,94,1009.8
107,2020.3.27 5:00,12.5,2.4,290,93,1009.9
107,2020.3.27 6:00,12.4,1.6,290,93,1009.7
107,2020.3.27 7:00,12.2,4,320,90,1010.2
107,2020.3.27 8:00,12.2,2,290,85,1010.3
107,2020.3.27 9:00,12.1,3,290,81,1011.5
107,2020.3.27 10:00,12.2,4,320,80,1011.5
107,2020.3.27 11:00,13.3,3.9,270,69,1011.8
107,2020.3.27 12:00,12.8,3.3,290,62,1012.2
107,2020.3.27 13:00,14.9,3.2,290,51,1012
107,2020.3.27 14:00,15.3,3.6,290,40,1011.4
107,2020.3.27 15:00,15.7,4.9,320,33,1011.9
107,2020.3.27 16:00,15.6,4.5,270,32,1012.5
107,2020.3.27 17:00,15,4,290,28,1013.3
107,2020.3.27 18:00,13.5,4.3,290,27,1013.6
107,2020.3.27 19:00,11.4,4.2,320,30,1014.2
107,2020.3.27 20:00,9.7,4.6,290,30,1015.8
107,2020.3.27 21:00,8.8,3.5,320,30,1017.6
107,2020.3.27 22:00,8.1,5.5,320,28,1018.6
107,2020.3.27 23:00,7.3,1.5,290,28,1019.8
107,2020.3.28 0:00,6.7,2.4,290,29,1020.7
107,2020.3.28 1:00,6.4,2.6,360,28,1020.8
107,2020.3.28 2:00,5.9,1.5,360,25,1021
107,2020.3.28 3:00,6.2,3.1,360,18,1021.4
107,2020.3.28 4:00,5.8,3,340,17,1021.9
107,2020.3.28 5:00,5.1,3.4,360,15,1022.1
